index,year,accident,accident_url,infobox,Accident title,Date,Location,Coordinates,Cause,Deaths
183,1998,/wiki/Eschede_derailment,https://en.wikipedia.org//wiki/Eschede_derailment,"{'Date': '3 June 1998 10:59', 'Accident title': 'Eschede derailment', 'Location': 'Eschede near Celle, Lower Saxony61\xa0km (38\xa0mi) N from Hanover', 'Country': 'Germany', 'Line': 'Hanover–Hamburg', 'Operator': 'Deutsche Bahn', 'Incident type': 'Derailment', 'Cause': 'Wheel disintegration', 'Trains': '1', 'Passengers': '287', 'Crew': '8 (6 train, 2 maintenance)', 'Deaths': '101', 'Injured': '88 (severe), 106 (light or uninjured)'}",Eschede derailment,3 June 1998 10:59,"Eschede near Celle, Lower Saxony61 km (38 mi) N from Hanover",,Wheel disintegration,101
183,1998,/wiki/Fatuha_train_crash,https://en.wikipedia.org//wiki/Fatuha_train_crash,"{'Date': '4 April 1998', 'Accident title': 'Fatuha train crash', 'Country': 'India', 'Operator': 'Eastern Railways', 'Incident type': 'crash', 'Cause': 'removal of fishplates', 'Trains': '1', 'Deaths': '12', 'Injured': 'over 50'}",Fatuha train crash,4 April 1998,,,removal of fishplates,12
183,1998,/wiki/Jyv%C3%A4skyl%C3%A4_rail_accident,https://en.wikipedia.org//wiki/Jyv%C3%A4skyl%C3%A4_rail_accident,"{'Date': '6 March 1998 13:49 local time (11:49 UTC)', 'Accident title': 'Jyväskylä rail accident', 'Location': 'Jyväskylä', 'Country': 'Finland', 'Line': 'Orivesi–Jyväskylä', 'Operator': 'VR Group', 'Incident type': 'Derailment', 'Cause': 'Excessive speed, human error', 'Trains': '1', 'Passengers': '300', 'Deaths': '10', 'Injured': '94 (8 seriously)'}",Jyväskylä rail accident,6 March 1998 13:49 local time (11:49 UTC),Jyväskylä,,"Excessive speed, human error",10
183,1998,/wiki/Khanna_rail_disaster,https://en.wikipedia.org//wiki/Khanna_rail_disaster,"{'Date': '26 November 1998 03:15', 'Accident title': 'Khanna rail disaster', 'Location': 'Khanna', 'Country': 'India', 'Line': 'Northern Railway', 'Operator': 'Indian Railways', 'Incident type': 'Derailment and collision', 'Cause': 'Broken rail', 'Trains': '2', 'Passengers': '2500', 'Deaths': '212'}",Khanna rail disaster,26 November 1998 03:15,Khanna,,Broken rail,212
183,1998,/wiki/Klaus-Peter_Sabotta,https://en.wikipedia.org//wiki/Klaus-Peter_Sabotta,No infobox,,,,,,
183,1998,/wiki/Suonenjoki_rail_collision,https://en.wikipedia.org//wiki/Suonenjoki_rail_collision,"{'Date': '12 August 1998 5:58:12 am', 'Accident title': 'Suonenjoki rail collision', 'Location': 'Suonenjoki', 'Country': 'Finland', 'Line': 'Pieksämäki–Kuopio line', 'Operator': 'VR Group', 'Incident type': 'Collision', 'Cause': 'Misinterpretation of signals, possible signal malfunction', 'Trains': '2', 'Passengers': '51', 'Deaths': '0', 'Injured': '26'}",Suonenjoki rail collision,12 August 1998 5:58:12 am,Suonenjoki,,"Misinterpretation of signals, possible signal malfunction",0
183,1998,/wiki/Yaound%C3%A9_train_explosion,https://en.wikipedia.org//wiki/Yaound%C3%A9_train_explosion,No infobox,,,,,,
184,1999,/wiki/1999_Winsford_railway_accident,https://en.wikipedia.org//wiki/1999_Winsford_railway_accident,"{'Date': '23 June 1999', 'Accident title': '1999 Winsford railway accident', 'Location': 'Winsford, Cheshire', 'Country': 'England', 'Line': 'West Coast Main Line', 'Operator': 'Virgin TrainsFirst North Western', 'Cause': 'SPAD due to human error', 'Trains': '2', 'Deaths': '0', 'Injured': '27(23 minor, 4 major)'}",1999 Winsford railway accident,23 June 1999,"Winsford, Cheshire",,SPAD due to human error,0
184,1999,/wiki/1999_Wuppertal_Schwebebahn_accident,https://en.wikipedia.org//wiki/1999_Wuppertal_Schwebebahn_accident,"{'Date': '12\xa0April 1999; 22 years ago\xa0(1999-04-12)', 'Accident title': '1999 Wuppertal Schwebebahn accident', 'Location': 'Wuppertal, Germany', 'Cause': 'Train struck maintenance equipment left on tracks by rail workers.', 'Trains': '1', 'Deaths': '5 (3 in wreck; 2 succumbed to injuries)', 'Injured': '47'}",1999 Wuppertal Schwebebahn accident,12 April 1999; 22 years ago (1999-04-12),"Wuppertal, Germany",,Train struck maintenance equipment left on tracks by rail workers.,5 (3 in wreck; 2 succumbed to injuries)
184,1999,"/wiki/1999_Bourbonnais,_Illinois,_train_crash","https://en.wikipedia.org//wiki/1999_Bourbonnais,_Illinois,_train_crash","{'Date': 'March 15, 1999 9:47 pm', 'Accident title': '1999 Bourbonnais, Illinois, train crash', 'Location': 'Bourbonnais, Illinois', 'Coordinates': '41°11′04.9″N 87°51′11.8″W\ufeff / \ufeff41.184694°N 87.853278°W\ufeff / 41.184694; -87.853278Coordinates: 41°11′04.9″N 87°51′11.8″W\ufeff / \ufeff41.184694°N 87.853278°W\ufeff / 41.184694; -87.853278', 'Country': 'United States', 'Operator': 'Amtrak', 'Incident type': 'Level crossing collision[1]', 'Cause': 'Vehicle incursion', 'Trains': '1', 'Deaths': '11', 'Injured': '122'}","1999 Bourbonnais, Illinois, train crash","March 15, 1999 9:47 pm","Bourbonnais, Illinois", 41.184694; -87.853278,Vehicle incursion,11
184,1999,/wiki/Gaisal_train_disaster,https://en.wikipedia.org//wiki/Gaisal_train_disaster,"{'Date': '2 August 1999', 'Accident title': 'Gaisal train disaster', 'Location': 'Gaisal, Uttar Dinajpur, West Bengal', 'Country': 'India', 'Incident type': 'Head-on Collision', 'Cause': 'Signalling error.', 'Trains': '2', 'Passengers': 'Approx 2,500', 'Deaths': '285', 'Injured': 'More than 300'}",Gaisal train disaster,2 August 1999,"Gaisal, Uttar Dinajpur, West Bengal",,Signalling error.,285
184,1999,/wiki/Glenbrook_rail_accident,https://en.wikipedia.org//wiki/Glenbrook_rail_accident,not a train accident,,,,,,
184,1999,/wiki/Grdelica_train_bombing,https://en.wikipedia.org//wiki/Grdelica_train_bombing,not a train accident,,,,,,
184,1999,/wiki/Ladbroke_Grove_rail_crash,https://en.wikipedia.org//wiki/Ladbroke_Grove_rail_crash,"{'Date': '5 October 1999 08:08', 'Accident title': 'Ladbroke Grove rail crash', 'Location': 'Ladbroke Grove, London, England', 'Coordinates': '51°31′30″N 00°13′03″W\ufeff / \ufeff51.52500°N 0.21750°W\ufeff / 51.52500; -0.21750Coordinates: 51°31′30″N 00°13′03″W\ufeff / \ufeff51.52500°N 0.21750°W\ufeff / 51.52500; -0.21750', 'Country': 'England', 'Line': 'Great Western Main Line', 'Operator': 'Thames Trains & First Great Western', 'Incident type': 'Collision, derailment', 'Cause': 'Signal passed at danger', 'Trains': '2', 'Deaths': '31', 'Injured': '417'}",Ladbroke Grove rail crash,5 October 1999 08:08,"Ladbroke Grove, London, England", 51.52500; -0.21750,Signal passed at danger,31
184,1999,/wiki/Winsford_rail_crash_(1999),https://en.wikipedia.org//wiki/Winsford_rail_crash_(1999),"{'Date': '23 June 1999', 'Accident title': '1999 Winsford railway accident', 'Location': 'Winsford, Cheshire', 'Country': 'England', 'Line': 'West Coast Main Line', 'Operator': 'Virgin TrainsFirst North Western', 'Cause': 'SPAD due to human error', 'Trains': '2', 'Deaths': '0', 'Injured': '27(23 minor, 4 major)'}",1999 Winsford railway accident,23 June 1999,"Winsford, Cheshire",,SPAD due to human error,0
184,1999,/wiki/Spa_Road_Junction_rail_crash,https://en.wikipedia.org//wiki/Spa_Road_Junction_rail_crash,"{'Date': '8 January 1999 17:25', 'Accident title': 'Spa Road Junction rail crash', 'Location': 'Spa Road Junction', 'Country': 'England', 'Line': 'South Eastern Main Line', 'Operator': 'Connex South EasternThameslink', 'Owner': 'Railtrack', 'Cause': 'Signal passed at danger caused by driver error', 'Trains': '2', 'Passengers': '~300', 'Deaths': '0', 'Injured': '4'}",Spa Road Junction rail crash,8 January 1999 17:25,Spa Road Junction,,Signal passed at danger caused by driver error,0
184,1999,/wiki/Zanthus_train_collision,https://en.wikipedia.org//wiki/Zanthus_train_collision,"{'Date': '18 August 1999', 'Accident title': 'Zanthus train collision', 'Location': 'Zanthus, Western Australia739\xa0km (459\xa0mi) ENE from Perth, Western Australia', 'Country': 'Australia', 'Line': 'Trans-Australian Railway', 'Operator': 'National Rail Corporation, Great Southern Rail', 'Incident type': 'Collision', 'Cause': 'Driver error', 'Trains': '2', 'Deaths': '0', 'Injured': '21'}",Zanthus train collision,18 August 1999,"Zanthus, Western Australia739 km (459 mi) ENE from Perth, Western Australia",,Driver error,0
185,2000,/wiki/2000_Naka-Meguro_derailment,https://en.wikipedia.org//wiki/2000_Naka-Meguro_derailment,"{'Date': '8 March 2000 approx 9:00 am', 'Accident title': '2000 Naka-Meguro derailment', 'Location': 'Near Naka-Meguro Station', 'Country': 'Japan', 'Line': 'TRTA Hibiya Line', 'Operator': 'TRTA', 'Incident type': 'Derailment', 'Trains': '2', 'Deaths': '5', 'Injured': '63'}",2000 Naka-Meguro derailment,8 March 2000 approx 9:00 am,Near Naka-Meguro Station,,,5
185,2000,/wiki/%C3%85sta_accident,https://en.wikipedia.org//wiki/%C3%85sta_accident,"{'Date': '4 January 2000 13:12:25', 'Accident title': 'Åsta accident', 'Location': 'Åsta, Åmot', 'Country': 'Norway', 'Line': 'Røros Line', 'Incident type': 'Collision', 'Trains': '2', 'Passengers': '86', 'Deaths': '19'}",Åsta accident,4 January 2000 13:12:25,"Åsta, Åmot",,,19
185,2000,/wiki/Br%C3%BChl_train_derailment,https://en.wikipedia.org//wiki/Br%C3%BChl_train_derailment,"{'Date': '6 February 2000 00:13', 'Accident title': 'Brühl train derailment', 'Location': 'Brühl station, NRW', 'Country': 'Germany', 'Line': 'Left Rhine line', 'Incident type': 'Derailment', 'Cause': 'Misinterpretation of debatable signalling', 'Trains': '1', 'Deaths': '9', 'Injured': '149'}",Brühl train derailment,6 February 2000 00:13,"Brühl station, NRW",,Misinterpretation of debatable signalling,9
185,2000,/wiki/Hatfield_rail_crash,https://en.wikipedia.org//wiki/Hatfield_rail_crash,"{'Date': '17\xa0October\xa02000\xa0(2000-10-17) 12:23,  (UTC)\xa0(Z)', 'Accident title': 'Hatfield rail crash', 'Location': 'Hatfield, Hertfordshire', 'Coordinates': '51°45′14″N 0°13′18″W\ufeff / \ufeff51.75389°N 0.22167°W\ufeff / 51.75389; -0.22167Coordinates: 51°45′14″N 0°13′18″W\ufeff / \ufeff51.75389°N 0.22167°W\ufeff / 51.75389; -0.22167', 'Country': 'England', 'Line': 'East Coast Main Line', 'Operator': 'Great North Eastern Railway', 'Cause': 'Broken rail', 'Trains': '1', 'Passengers': '170', 'Deaths': '4', 'Injured': 'Over 70[a]'}",Hatfield rail crash,"17 October 2000 (2000-10-17) 12:23,  (UTC) (Z)","Hatfield, Hertfordshire", 51.75389; -0.22167,Broken rail,4
185,2000,/wiki/Kaprun_disaster,https://en.wikipedia.org//wiki/Kaprun_disaster,No infobox,,,,,,
185,2000,/wiki/Rizal_Day_bombings,https://en.wikipedia.org//wiki/Rizal_Day_bombings,not a train accident,,,,,,
185,2000,/wiki/Sarai_Banjara_train_disaster,https://en.wikipedia.org//wiki/Sarai_Banjara_train_disaster,"{'Date': '2\xa0December\xa02000\xa0(2000-12-02)', 'Accident title': 'Sarai Banjara train disaster', 'Location': 'Punjab', 'Coordinates': '30°33′41″N 76°28′49″E\ufeff / \ufeff30.5613°N 76.4802°E\ufeff / 30.5613; 76.4802Coordinates: 30°33′41″N 76°28′49″E\ufeff / \ufeff30.5613°N 76.4802°E\ufeff / 30.5613; 76.4802', 'Country': 'India', 'Line': 'Eastern Railway', 'Operator': 'Indian Railways', 'Incident type': 'Derailment and collision', 'Cause': 'Broken rail', 'Trains': '2', 'Deaths': '46', 'Injured': '150'}",Sarai Banjara train disaster,2 December 2000 (2000-12-02),Punjab, 30.5613; 76.4802,Broken rail,46
186,2001,/wiki/2001_Angola_train_attack,https://en.wikipedia.org//wiki/2001_Angola_train_attack,No infobox,,,,,,
186,2001,/wiki/CSX_8888_incident,https://en.wikipedia.org//wiki/CSX_8888_incident,not a train accident,,,,,,
186,2001,/wiki/Gerogery_level_crossing_accident,https://en.wikipedia.org//wiki/Gerogery_level_crossing_accident,No infobox,,,,,,
186,2001,/wiki/Howard_Street_Tunnel_fire,https://en.wikipedia.org//wiki/Howard_Street_Tunnel_fire,"{'Date': 'July 18, 2001', 'Accident title': 'Howard Street Tunnel fire', 'Location': 'Baltimore, Maryland', 'Coordinates': '39°17′16″N 76°37′09″W\ufeff / \ufeff39.2877°N 76.6193°W\ufeff / 39.2877; -76.6193Coordinates: 39°17′16″N 76°37′09″W\ufeff / \ufeff39.2877°N 76.6193°W\ufeff / 39.2877; -76.6193', 'Country': 'United States', 'Line': 'Baltimore Terminal Subdivision', 'Operator': 'CSX Transportation', 'Incident type': 'Derailment', 'Trains': '1', 'Deaths': '0', 'Injured': '5 (minor)[1]'}",Howard Street Tunnel fire,"July 18, 2001","Baltimore, Maryland", 39.2877; -76.6193,,0
186,2001,/wiki/January_2001_tram_accident,https://en.wikipedia.org//wiki/January_2001_tram_accident,not a train accident,,,,,,
186,2001,/wiki/Kadalundi_train_derailment,https://en.wikipedia.org//wiki/Kadalundi_train_derailment,"{'Date': '22 June 2001[1]', 'Accident title': 'Kadalundi train derailment', 'Location': 'Bridge 924, kadalundi, kozhikode district, Kerala, India', 'Coordinates': '11°07′43″N 75°49′53″E\ufeff / \ufeff11.12861°N 75.83139°E\ufeff / 11.12861; 75.83139Coordinates: 11°07′43″N 75°49′53″E\ufeff / \ufeff11.12861°N 75.83139°E\ufeff / 11.12861; 75.83139', 'Country': 'India', 'Line': 'Mangalore-Shoranur line', 'Operator': 'Indian Railways', 'Trains': '1', 'Deaths': '59[2]', 'Injured': '241[2]'}",Kadalundi train derailment,22 June 2001[1],"Bridge 924, kadalundi, kozhikode district, Kerala, India", 11.12861; 75.83139,,59[2]
186,2001,/wiki/Kurunegala_train_crash,https://en.wikipedia.org//wiki/Kurunegala_train_crash,No infobox,,,,,,
186,2001,/wiki/P%C3%A9crot_rail_crash,https://en.wikipedia.org//wiki/P%C3%A9crot_rail_crash,No infobox,,,,,,
186,2001,/wiki/Selby_rail_crash,https://en.wikipedia.org//wiki/Selby_rail_crash,"{'Date': '28 February 2001 06:13 GMT', 'Accident title': 'Selby rail crash', 'Location': 'Great Heck, Selby, North Yorkshire, England', 'Coordinates': '53°41′14″N 1°05′53″W\ufeff / \ufeff53.68722°N 1.09806°W\ufeff / 53.68722; -1.09806Coordinates: 53°41′14″N 1°05′53″W\ufeff / \ufeff53.68722°N 1.09806°W\ufeff / 53.68722; -1.09806', 'Country': 'England', 'Line': 'East Coast Main Line', 'Operator': 'Great North Eastern Railway', 'Cause': 'Obstruction on line', 'Trains': '2', 'Deaths': '10', 'Injured': '82'}",Selby rail crash,28 February 2001 06:13 GMT,"Great Heck, Selby, North Yorkshire, England", 53.68722; -1.09806,Obstruction on line,10
186,2001,/wiki/2001_Stewiacke_Via_derailment,https://en.wikipedia.org//wiki/2001_Stewiacke_Via_derailment,"{'Date': 'April 12, 2001 14:24 (UTC−03)', 'Accident title': '2001 Stewiacke Via derailment', 'Location': 'Stewiacke, Nova Scotia', 'Coordinates': '45°8′17″N 63°21′02″W\ufeff / \ufeff45.13806°N 63.35056°W\ufeff / 45.13806; -63.35056', 'Country': 'Canada', 'Line': 'Quebec/Maritimes', 'Operator': 'Via Rail', 'Incident type': 'Derailment', 'Cause': 'Tampered switch', 'Trains': '1', 'Deaths': '0', 'Injured': '24 (nine seriously)'}",2001 Stewiacke Via derailment,"April 12, 2001 14:24 (UTC−03)","Stewiacke, Nova Scotia", 45.13806; -63.35056,Tampered switch,0
187,2002,/wiki/2002_Charlotte%27s_Dale_train_collision,https://en.wikipedia.org//wiki/2002_Charlotte%27s_Dale_train_collision,No infobox,,,,,,
187,2002,/wiki/2002_El_Ayyat_railway_accident,https://en.wikipedia.org//wiki/2002_El_Ayyat_railway_accident,"{'Date': '20 February 2002', 'Accident title': '2002 El Ayyat railway accident', 'Location': 'El Ayyat, Egypt', 'Country': 'Egypt', 'Line': 'Upper-Egypt train line', 'Operator': 'Egyptian National Railways', 'Incident type': 'Train fire', 'Cause': 'Exploding gas cylinder', 'Trains': '1', 'Deaths': '383+', 'Injured': '0'}",2002 El Ayyat railway accident,20 February 2002,"El Ayyat, Egypt",,Exploding gas cylinder,383+
187,2002,/wiki/2002_Farragut_derailment,https://en.wikipedia.org//wiki/2002_Farragut_derailment,"{'Date': 'September 15, 2002', 'Accident title': '2002 Farragut derailment', 'Location': 'Farragut, Tennessee', 'Coordinates': '35°51′14″N 84°09′32″W\ufeff / \ufeff35.85389°N 84.15889°W\ufeff / 35.85389; -84.15889Coordinates: 35°51′14″N 84°09′32″W\ufeff / \ufeff35.85389°N 84.15889°W\ufeff / 35.85389; -84.15889', 'Country': 'United States', 'Operator': 'Norfolk Southern Railway', 'Incident type': 'Derailment, hazardous materials release', 'Cause': 'Failure to promptly investigate suspected track damage[1]', 'Trains': '1', 'Passengers': '0', 'Deaths': '0', 'Injured': '17', 'Damage': 'US$1,020,000 (equivalent to $1,467,630 in 2020)'}",2002 Farragut derailment,"September 15, 2002","Farragut, Tennessee", 35.85389; -84.15889,Failure to promptly investigate suspected track damage[1],0
187,2002,/wiki/Igandu_train_collision,https://en.wikipedia.org//wiki/Igandu_train_collision,"{'Date': '24 June 2002', 'Accident title': 'Igandu train collision', 'Location': 'Igandu, Dodoma', 'Country': 'Tanzania', 'Line': 'Central Line', 'Operator': 'Tanzania Railways Corporation', 'Incident type': 'Runaway and Collision', 'Passengers': '1,200', 'Deaths': '281', 'Injured': '600[1]'}",Igandu train collision,24 June 2002,"Igandu, Dodoma",,,281
187,2002,/wiki/2002_Jaunpur_train_crash,https://en.wikipedia.org//wiki/2002_Jaunpur_train_crash,No infobox,,,,,,
187,2002,/wiki/Kasganj_level_crossing_disaster,https://en.wikipedia.org//wiki/Kasganj_level_crossing_disaster,"{'Date': '4 June 2002', 'Accident title': 'Kasganj level crossing disaster', 'Location': 'Uttar Pradesh, India', 'Deaths': '49', 'Injured': '29'}",Kasganj level crossing disaster,4 June 2002,"Uttar Pradesh, India",,,49
187,2002,/wiki/Kurnool_train_crash,https://en.wikipedia.org//wiki/Kurnool_train_crash,No infobox,,,,,,
187,2002,/wiki/Minot_train_derailment,https://en.wikipedia.org//wiki/Minot_train_derailment,"{'Date': 'January 18, 2002 1:37 a.m.', 'Accident title': 'Minot train derailment', 'Location': 'Ward County, North Dakota, United States', 'Operator': 'Canadian Pacific Railway', 'Incident type': 'Derailment', 'Cause': 'Joint fatigue, improper maintenance', 'Deaths': '1', 'Injured': '333', 'Damage': '$10 million'}",Minot train derailment,"January 18, 2002 1:37 a.m.","Ward County, North Dakota, United States",,"Joint fatigue, improper maintenance",1
187,2002,/wiki/Nocton_rail_crash,https://en.wikipedia.org//wiki/Nocton_rail_crash,No infobox,,,,,,
187,2002,/wiki/Okuda_incident,https://en.wikipedia.org//wiki/Okuda_incident,"{'Date': '26 September 2002 8:32 AM', 'Accident title': 'Okuda incident', 'Location': 'Inazawa, Aichi', 'Country': 'Japan', 'Line': 'Meitetsu Nagoya Main Line', 'Operator': 'Nagoya Railroad', 'Incident type': 'Derailment', 'Cause': 'Collision with car on tracks', 'Trains': '1', 'Passengers': '900 (approx.)', 'Deaths': '1[1]', 'Injured': '34[2]'}",Okuda incident,26 September 2002 8:32 AM,"Inazawa, Aichi",,Collision with car on tracks,1[1]
